# atmos --saveVMR -z0[1]4[2]20[5]40[10]120 -x NO SO2 NO2 NH3 HNO3 OH HF HCl HBr HI ClO OCS H2CO HOCl N2 HCN CH3CL H2O2 C2H2 C2H6 PH3 HO2 -fxy -o 25/traceGases.xy 50/USstandard_main.xy
#
#where: AFGL Atmospheric Constituent Profiles --- Trace Gases
#what:   z          NO         SO2         NO2         NH3        HNO3          OH          HF         HCl         HBr          HI         ClO         OCS        H2CO        HOCl          N2         HCN       CH3Cl        H2O2        C2H2        C2H6         PH3         HO2
#units: km         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm         ppm
    25.000    0.000685    1.75e-05     0.00374    1.23e-08     0.00561    2.18e-06    0.000182    0.000651    1.71e-06       3e-06    3.97e-05    0.000108    5.82e-05    0.000131    7.81e+05    0.000113    0.000191     6.2e-05    8.51e-09    1.22e-05       1e-14     6.7e-06
    30.000     0.00245    1.34e-05     0.00616    6.35e-09     0.00374    1.17e-05    0.000283    0.000988     1.9e-06       3e-06    0.000185    2.96e-05    8.73e-05    0.000245    7.81e+05    9.73e-05    4.72e-05    0.000136    2.52e-09    2.14e-06       1e-14     2.9e-05
    35.000     0.00714    1.16e-05     0.00728    1.82e-09     0.00164    8.35e-05    0.000348     0.00157    2.82e-06       3e-06    0.000508    4.31e-06    0.000111    0.000321    7.81e+05    8.46e-05    7.35e-06    0.000113    1.52e-09    3.42e-07       1e-14     6.8e-05
    40.000      0.0112    1.36e-05     0.00403    2.94e-10    0.000533    0.000285    0.000395     0.00174    4.91e-06       3e-06    0.000595    6.71e-07    0.000103    0.000248    7.81e+05    7.63e-05    1.32e-06    6.37e-05    1.18e-09    5.39e-08       1e-14     9.8e-05
    50.000      0.0103    3.56e-05    0.000443    7.13e-12    5.55e-05    0.000675    0.000425      0.0018    7.14e-06       3e-06    0.000104    2.47e-07     5.1e-06    2.53e-05    7.81e+05    6.43e-05    4.94e-07    3.48e-05    8.83e-10    4.74e-09       1e-14      0.0002
    60.000      0.0101    5.15e-05    0.000285    3.66e-12    3.84e-05     0.00176    0.000425      0.0018    7.15e-06       3e-06     6.3e-05    2.16e-07    1.05e-06    1.05e-05    7.81e+05    6.02e-05    4.32e-07    5.25e-05     8.1e-10    3.28e-09       1e-14     0.00027
    70.000      0.0115    4.32e-05    0.000231    2.57e-12    3.27e-05     0.00719    0.000425      0.0018    7.15e-06       3e-06    5.04e-05    2.03e-07    5.14e-07    7.11e-06    7.81e+05    5.75e-05    4.05e-07    0.000377     7.6e-10    2.79e-09       1e-14     0.00058
    80.000      0.0268    1.33e-05    0.000202    2.04e-12    3.01e-05      0.0113    0.000425      0.0018    7.15e-06       3e-06    4.49e-05    1.95e-07    3.53e-07    5.78e-06    7.81e+05     5.5e-05    3.89e-07       0.002    7.23e-10    2.56e-09       1e-14      0.0015
    90.000       0.213    2.24e-06    0.000183    1.71e-12    2.84e-05     0.00151    0.000425      0.0018    7.15e-06       3e-06    4.16e-05    1.89e-07    2.76e-07    5.05e-06     7.8e+05    5.25e-05    3.78e-07    0.000431    6.94e-10    2.43e-09       1e-14     9.8e-05
   100.000        2.08    3.58e-07     0.00017    1.48e-12    2.73e-05    4.47e-05    0.000425      0.0018    7.15e-06       3e-06    3.93e-05    1.85e-07     2.3e-07    4.56e-06    7.77e+05       5e-05    3.69e-07    6.76e-06     6.7e-10    2.33e-09       1e-14       1e-05
   110.000        7.98    5.73e-08    0.000159    1.32e-12    2.64e-05    1.19e-05    0.000425      0.0018    7.15e-06       3e-06    3.75e-05    1.81e-07    1.98e-07    4.21e-06     7.7e+05    4.75e-05    3.62e-07    9.56e-08    6.49e-10    2.25e-09       1e-14   5.204e-18
   120.000          10    9.17e-09    0.000151    1.19e-12    2.57e-05     2.2e-05    0.000425      0.0018    7.15e-06       3e-06    3.61e-05    1.78e-07    1.75e-07    3.93e-06     7.6e+05     4.5e-05    3.56e-07       1e-09    6.32e-10    2.19e-09       1e-14   1.735e-18
